"","Timestamp","Age","Gender","Country","self_employed","family_history","treatment","work_interfere","no_employees","remote_work","tech_company","benefits","care_options","wellness_program","seek_help","anonymity","leave","mental_health_consequence","phys_health_consequence","coworkers","supervisor","mental_health_interview","phys_health_interview","mental_vs_physical","obs_consequence"
"409","2014-08-28 13:17:40",38,"Male","United States","No","No","No","Never","26-100","No","Yes","Yes","Yes","No","No","Don't know","Somewhat easy","Maybe","No","Some of them","Yes","No","Maybe","No","Yes"
"410","2014-08-28 13:26:17",32,"Female","United States","No","Yes","Yes","Often","100-500","No","Yes","Yes","No","No","Don't know","Don't know","Don't know","Yes","No","Some of them","Yes","No","No","Don't know","No"
"411","2014-08-28 13:35:25",35,"Female","United States","No","No","Yes","Sometimes","100-500","Yes","Yes","Don't know","No","Don't know","Don't know","Don't know","Very easy","Maybe","No","Some of them","No","No","Maybe","Yes","No"
"412","2014-08-28 13:39:12",29,"Male","United States","No","No","No","Never","100-500","No","No","Yes","Yes","Yes","No","Yes","Very easy","Yes","Maybe","Yes","Yes","No","Maybe","Don't know","No"
"413","2014-08-28 13:39:40",23,"Male","United States","No","Yes","Yes","Sometimes","6-25","No","Yes","No","Yes","No","No","Don't know","Very easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","No"
"414","2014-08-28 13:47:57",28,"Female","United States","No","No","Yes","Sometimes","26-100","No","Yes","No","Yes","No","No","Don't know","Somewhat difficult","Yes","Maybe","Some of them","Some of them","No","No","No","Yes"
"415","2014-08-28 13:48:30",40,"Female","United States","No","Yes","Yes","Sometimes","100-500","No","No","Yes","Yes","Yes","Yes","Yes","Don't know","Maybe","No","Some of them","Yes","No","No","Don't know","Yes"
"416","2014-08-28 14:00:02",41,"Male","United States","No","Yes","No","Sometimes","26-100","No","Yes","Yes","Yes","No","Yes","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","No","No"
"417","2014-08-28 14:04:54",35,"Male","United States","No","No","Yes","Often","1-5","No","No","No","No","No","No","Yes","Very difficult","Yes","No","Some of them","Some of them","No","Yes","No","Yes"
"418","2014-08-28 14:12:58",28,"Male","United States","No","No","Yes","Never","6-25","Yes","Yes","No","Yes","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No"
"419","2014-08-28 14:31:00",39,"Female","United States","No","No","No","Sometimes","26-100","No","Yes","Don't know","Not sure","No","Don't know","Don't know","Don't know","Yes","No","No","No","No","Yes","Don't know","No"
"420","2014-08-28 14:38:50",39,"Male","United States","No","Yes","Yes","Sometimes","500-1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Very difficult","Maybe","No","Some of them","Yes","No","No","Don't know","No"
"421","2014-08-28 14:52:46",40,"Female","United States","No","Yes","Yes","Sometimes","100-500","No","No","Yes","Not sure","Yes","Don't know","Don't know","Don't know","Yes","Maybe","Some of them","No","No","No","Don't know","No"
"422","2014-08-28 14:53:32",38,"Male","United States","No","No","No","Never","26-100","Yes","Yes","No","Yes","No","No","No","Very difficult","Yes","Yes","No","No","No","No","Don't know","No"
"423","2014-08-28 15:25:39",48,"Female","United States","No","Yes","No","Often","26-100","No","Yes","Don't know","No","No","No","No","Very difficult","Yes","Yes","No","Some of them","No","No","No","Yes"
"424","2014-08-28 15:32:03",20,"Male","United States","No","No","No","Never","26-100","No","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Don't know","No","No","Some of them","Yes","Maybe","Maybe","Yes","No"
"425","2014-08-28 15:37:04",40,"Male","United States","Yes","No","No","Sometimes","1-5","Yes","Yes","Don't know","Not sure","No","No","Don't know","Somewhat easy","Yes","Maybe","Some of them","No","No","No","Don't know","No"
"426","2014-08-28 15:43:37",35,"Male","United States","No","Yes","Yes","Sometimes","1-5","No","No","No","Yes","No","No","Yes","Don't know","No","No","Some of them","Yes","No","No","Yes","No"
"427","2014-08-28 15:48:12",29,"Male","United States","No","Yes","No","Sometimes","26-100","Yes","No","Yes","Yes","No","Yes","Yes","Very easy","Maybe","No","Some of them","No","No","No","Yes","No"
"428","2014-08-28 15:50:12",40,"Male","United States","No","No","No","Never","100-500","No","Yes","Yes","Not sure","No","Don't know","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","Don't know","No"
"429","2014-08-28 15:54:35",29,"Female","United States","No","Yes","Yes","Rarely","100-500","No","Yes","Yes","Not sure","Don't know","No","Don't know","Don't know","No","No","Yes","Yes","No","Maybe","Don't know","No"
"430","2014-08-28 15:56:47",34,"Male","United States","No","No","Yes","Sometimes","1-5","No","Yes","No","No","No","No","Don't know","Don't know","Yes","No","No","No","No","Yes","Don't know","No"
"431","2014-08-28 16:17:09",24,"Female","United States","No","Yes","Yes","Often","6-25","No","Yes","Yes","Yes","No","No","Yes","Very easy","No","No","Some of them","Yes","No","Yes","No","Yes"
"432","2014-08-28 16:52:23",36,"Male","United States","No","No","No","Rarely","26-100","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat difficult","No","No","Some of them","Yes","No","No","No","No"
"433","2014-08-28 16:52:34",43,"Male","United States","No","No","Yes","Sometimes","26-100","No","No","Don't know","No","No","Don't know","Don't know","Very difficult","Maybe","No","Some of them","Yes","No","No","Don't know","No"
"434","2014-08-28 16:54:49",31,"Female","United States","No","Yes","Yes","Sometimes","100-500","No","Yes","Yes","Yes","No","No","Don't know","Somewhat difficult","No","No","Yes","Yes","Maybe","Maybe","Don't know","No"
"435","2014-08-28 16:55:07",35,"Male","United States","No","No","No","Sometimes","26-100","No","Yes","Don't know","Not sure","Yes","Don't know","Don't know","Don't know","Maybe","No","Some of them","No","No","No","Don't know","No"
"436","2014-08-28 16:56:57",34,"Male","United States","No","No","Yes","Sometimes","100-500","No","Yes","Don't know","No","Yes","Don't know","Yes","Don't know","Maybe","No","Some of them","No","No","No","Don't know","No"
"437","2014-08-28 16:57:07",40,"Non-Binary","United States","Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","No","Yes","No","No","Yes","Very easy","No","No","Yes","Yes","No","No","Yes","No"
"438","2014-08-28 16:57:46",40,"Male","United States","No","No","No","Rarely","26-100","No","Yes","Yes","Yes","Yes","Yes","Yes","Don't know","No","No","Some of them","Some of them","No","Maybe","Don't know","No"
"439","2014-08-28 16:57:49",42,"Male","United States","No","No","Yes","Sometimes","1-5","Yes","Yes","No","Yes","No","No","Don't know","Somewhat easy","Maybe","No","No","No","No","Maybe","Don't know","No"
"440","2014-08-28 17:01:25",51,"Male","United States","No","No","No","Never","26-100","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Yes","Yes","No","No","Yes","No"
"441","2014-08-28 17:02:29",33,"Male","United States","No","No","No","Sometimes","100-500","No","Yes","No","No","No","No","Don't know","Don't know","Maybe","No","Some of them","Yes","No","No","No","No"
"442","2014-08-28 17:07:11",23,"Male","United States","No","No","No","Never","100-500","No","No","Don't know","No","Don't know","Don't know","Don't know","Don't know","Maybe","No","Some of them","Some of them","Maybe","Maybe","Don't know","No"
"443","2014-08-28 17:07:28",33,"Male","United States","No","Yes","Yes","Often","6-25","Yes","Yes","No","Yes","No","No","Don't know","Very difficult","Yes","No","Some of them","Yes","No","Maybe","No","No"
"444","2014-08-28 17:07:39",46,"Male","United States","No","No","Yes","Rarely","26-100","No","No","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Yes","Maybe","No","No","No","Maybe","Yes","No"
"445","2014-08-28 17:09:03",35,"Male","United States","No","Yes","Yes","Sometimes","6-25","No","Yes","Yes","Yes","No","No","Don't know","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No"
"446","2014-08-28 17:10:00",39,"Male","United States","No","No","No","Sometimes","1-5","Yes","Yes","No","Yes","No","No","Don't know","Very difficult","Maybe","Maybe","Some of them","Yes","Maybe","Maybe","No","No"
"447","2014-08-28 17:11:48",56,"Non-Binary","United States","No","No","Yes","Rarely","26-100","Yes","Yes","Yes","Yes","Don't know","Yes","Yes","Somewhat easy","No","No","Yes","Yes","Yes","Yes","Yes","No"
"448","2014-08-28 17:19:27",30,"Non-Binary","United States","Yes","Yes","Yes","Sometimes","6-25","Yes","Yes","Don't know","Not sure","No","Don't know","Don't know","Very difficult","Yes","No","No","No","No","Maybe","Don't know","No"
"449","2014-08-28 17:21:01",31,"Male","United States","No","No","Yes","Never","26-100","No","Yes","Yes","Yes","No","Don't know","Yes","Very easy","Maybe","No","No","No","No","No","Don't know","No"
"450","2014-08-28 17:21:43",29,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","No","Yes","No"
"451","2014-08-28 17:22:18",30,"Male","United States","No","No","No","Never","26-100","Yes","Yes","Yes","Yes","Don't know","Don't know","Yes","Very easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","No"
"452","2014-08-28 17:22:53",37,"Male","United States","No","No","No","Never","500-1000","Yes","Yes","Yes","No","Yes","Don't know","Don't know","Don't know","Maybe","No","Some of them","Yes","No","No","Yes","Yes"
"453","2014-08-28 17:23:19",36,"Male","United States","Yes","No","No","Never","1-5","No","Yes","Yes","No","No","Don't know","Don't know","Somewhat difficult","No","No","Some of them","Yes","Yes","Yes","Yes","No"
"454","2014-08-28 17:27:03",35,"Male","United States","No","Yes","Yes","Sometimes","26-100","Yes","Yes","Yes","Yes","No","Don't know","Don't know","Don't know","Maybe","Maybe","Some of them","No","No","Maybe","No","No"
"455","2014-08-28 17:27:47",41,"Male","United States","No","Yes","No","Never","500-1000","Yes","No","Don't know","No","No","No","Don't know","Don't know","Maybe","No","No","No","No","No","Don't know","No"
"456","2014-08-28 17:33:05",39,"Male","United States","No","Yes","No","Sometimes","26-100","No","Yes","Yes","No","Yes","Yes","Don't know","Don't know","Maybe","Maybe","Some of them","Yes","Maybe","Maybe","Don't know","Yes"
"457","2014-08-28 17:33:20",42,"Male","United States","Yes","Yes","No","Sometimes","6-25","Yes","No","Yes","Not sure","Don't know","Yes","Don't know","Don't know","Maybe","Maybe","Some of them","No","No","Maybe","Don't know","No"
"458","2014-08-28 17:34:30",32,"Male","United States","Yes","Yes","Yes","Rarely","1-5","Yes","Yes","No","Yes","No","No","Don't know","Very difficult","Yes","No","Some of them","No","No","Maybe","Don't know","No"
"459","2014-08-28 17:36:48",30,"Male","United States","No","Yes","No","Never","100-500","No","Yes","Yes","No","Don't know","Yes","Don't know","Very difficult","Yes","Yes","Some of them","No","Maybe","Maybe","No","No"
"460","2014-08-28 17:39:06",40,"Male","United States","No","Yes","Yes","Often","500-1000","Yes","Yes","Don't know","Not sure","No","Don't know","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","Yes","Don't know","No"
"461","2014-08-28 17:46:37",33,"Male","United States","No","No","No","Never","26-100","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","No","Some of them","Yes","No","No","Yes","No"
"462","2014-08-28 17:47:45",34,"Male","Germany","Yes","No","Yes","Sometimes","1-5","Yes","Yes","No","Not sure","No","No","Yes","Somewhat difficult","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No"
"463","2014-08-28 17:47:49",50,"Male","United States","Yes","No","No","Never","1-5","Yes","Yes","No","Yes","No","No","Yes","Somewhat easy","No","No","Some of them","Yes","No","Maybe","Yes","No"
"464","2014-08-28 17:50:32",24,"Male","United States","No","No","No","Sometimes","26-100","Yes","Yes","Don't know","No","No","Don't know","Don't know","Somewhat easy","No","No","Some of them","Yes","No","Maybe","No","No"
"465","2014-08-28 17:56:02",25,"Male","United States","No","Yes","Yes","Rarely","26-100","No","No","No","No","No","No","Don't know","Don't know","Yes","Maybe","No","No","No","Maybe","No","No"
"466","2014-08-28 17:57:42",25,"Non-Binary","United States","Yes","No","Yes","Often","1-5","No","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","Maybe","Maybe","Some of them","Some of them","No","No","Yes","Yes"
"467","2014-08-28 17:59:54",51,"Non-Binary","United States","Yes","No","No","Never","1-5","No","Yes","No","Yes","No","No","Yes","Somewhat difficult","No","No","Some of them","Some of them","Maybe","Maybe","Don't know","No"
"468","2014-08-28 17:59:57",49,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Yes","No","Yes","Yes","Somewhat difficult","Yes","Maybe","No","No","No","Maybe","No","Yes"
"469","2014-08-28 18:02:09",25,"Female","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Yes","Yes","No","Don't know","Don't know","Yes","Yes","No","No","No","No","No","No"
"470","2014-08-28 18:07:42",36,"Male","United States","No","No","Yes","Rarely","500-1000","Yes","Yes","Yes","Yes","Don't know","Don't know","Don't know","Don't know","Maybe","No","No","No","No","Maybe","Don't know","No"
"471","2014-08-28 18:17:41",48,"Male","United States","No","No","Yes","Never","26-100","No","Yes","Yes","Yes","Yes","Yes","Yes","Don't know","Maybe","Maybe","Yes","Yes","No","Maybe","Yes","Yes"
"472","2014-08-28 18:21:23",53,"Male","United States","No","No","Yes","Rarely","6-25","Yes","Yes","Yes","Yes","No","Yes","Don't know","Don't know","Maybe","Maybe","Some of them","No","No","No","Don't know","No"
"473","2014-08-28 18:26:35",33,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Don't know","Yes","No","Yes","Don't know","Somewhat easy","No","No","Yes","Yes","No","No","Don't know","No"
"474","2014-08-28 19:04:05",30,"Male","United States","Yes","No","No","Never","1-5","Yes","Yes","No","Yes","No","No","Yes","Somewhat easy","Maybe","Maybe","Some of them","Some of them","Maybe","Maybe","Don't know","No"
"475","2014-08-28 19:28:27",22,"Female","United States","No","Yes","Yes","Often","26-100","No","Yes","Don't know","Not sure","No","Don't know","Don't know","Don't know","Yes","Yes","No","No","No","No","Don't know","No"
"476","2014-08-28 19:35:39",28,"Male","United States","No","Yes","No","Sometimes","6-25","No","Yes","Don't know","Not sure","No","Don't know","Don't know","Somewhat easy","No","No","Some of them","Yes","No","Yes","Don't know","No"
"477","2014-08-28 20:12:08",35,"Male","United States","No","Yes","Yes","Rarely","26-100","No","No","Yes","Yes","No","Yes","Yes","Somewhat difficult","Maybe","No","Some of them","Some of them","No","No","No","No"
"478","2014-08-28 20:31:02",28,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","No","Yes","No","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Yes","No"
"479","2014-08-28 21:24:48",29,"Male","United States","No","No","No","Sometimes","26-100","No","Yes","Yes","No","Yes","No","Don't know","Don't know","Yes","Maybe","No","No","No","No","Don't know","No"
"480","2014-08-28 21:27:19",43,"Male","United States","No","Yes","No","Sometimes","500-1000","No","No","Yes","Not sure","No","Don't know","Don't know","Don't know","Maybe","No","No","Some of them","No","Maybe","No","No"
"481","2014-08-28 21:38:12",31,"Male","United States","No","Yes","No","Never","100-500","No","Yes","Don't know","No","Don't know","Don't know","Don't know","Very easy","No","No","Some of them","Yes","No","No","Don't know","No"
"482","2014-08-28 21:41:53",35,"Female","United States","No","Yes","Yes","Sometimes","6-25","No","No","Yes","Not sure","Yes","Yes","Yes","Somewhat difficult","Maybe","Maybe","Some of them","Yes","No","Maybe","Yes","No"
"483","2014-08-28 21:47:33",34,"Male","United States","No","No","No","Often","1-5","No","Yes","Don't know","No","No","Yes","Don't know","Very easy","No","No","Some of them","Yes","No","Maybe","Yes","No"
"484","2014-08-28 22:16:34",43,"Male","United States","No","No","Yes","Sometimes","100-500","Yes","Yes","Yes","Yes","No","Yes","Yes","Very difficult","Yes","Maybe","Some of them","No","No","Maybe","No","Yes"
"485","2014-08-28 22:17:15",38,"Male","United States","No","Yes","Yes","Sometimes","100-500","No","Yes","No","Not sure","No","No","Don't know","Very difficult","Yes","Yes","No","Some of them","No","Maybe","No","No"
"486","2014-08-28 22:18:41",26,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Don't know","Not sure","No","Yes","Yes","Very difficult","Maybe","No","Some of them","Some of them","Yes","Yes","No","Yes"
"487","2014-08-28 22:22:39",42,"Male","United States","No","No","Yes","Often","6-25","No","Yes","Don't know","No","No","Don't know","Don't know","Don't know","Yes","Maybe","No","No","No","Maybe","Don't know","No"
"488","2014-08-28 22:35:10",32,"Male","United States","No","No","Yes","Rarely","26-100","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","No","Some of them","Some of them","No","No","Don't know","No"
"489","2014-08-28 22:39:57",44,"Male","United States","No","Yes","Yes","Sometimes","6-25","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat difficult","Maybe","Maybe","Some of them","Yes","No","Maybe","No","No"
"490","2014-08-28 22:46:40",28,"Male","United States","No","Yes","Yes","Rarely","26-100","No","Yes","Yes","Yes","Don't know","Don't know","Don't know","Don't know","Maybe","No","Some of them","No","No","No","No","No"
"491","2014-08-28 23:03:05",40,"Male","United States","No","Yes","Yes","Sometimes","26-100","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Very difficult","Yes","No","Some of them","Some of them","No","Maybe","Don't know","Yes"
"492","2014-08-28 23:13:18",31,"Female","United States","No","Yes","Yes","Sometimes","500-1000","No","Yes","Yes","Yes","No","Don't know","Yes","Somewhat easy","Maybe","No","Some of them","Yes","No","No","Yes","No"
"493","2014-08-28 23:16:30",32,"Male","United States","No","Yes","No","Sometimes","100-500","No","Yes","Yes","Yes","Yes","Yes","Don't know","Don't know","Yes","No","Some of them","No","No","No","Don't know","No"
"494","2014-08-28 23:57:07",28,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Don't know","No","Don't know","Don't know","Don't know","Somewhat easy","Maybe","No","Some of them","No","No","Maybe","No","No"
"495","2014-08-29 00:05:07",39,"Male","United States","No","Yes","Yes","Often","26-100","No","Yes","Yes","Yes","No","No","Yes","Don't know","Yes","No","Some of them","No","No","No","No","No"
"496","2014-08-29 00:11:17",43,"Male","United States","No","No","Yes","Rarely","26-100","No","Yes","Yes","Yes","Yes","Yes","Don't know","Somewhat easy","No","No","Yes","Yes","Maybe","Yes","Yes","No"
"497","2014-08-29 00:41:25",35,"Male","United States","No","No","Yes","Sometimes","26-100","No","Yes","Yes","Yes","Don't know","Yes","Don't know","Very difficult","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No"
"498","2014-08-29 00:43:37",40,"Male","United States","No","Yes","Yes","Sometimes","6-25","No","Yes","Yes","Yes","Don't know","Don't know","Yes","Very easy","Maybe","No","Some of them","Some of them","No","No","Don't know","No"
"499","2014-08-29 01:40:36",36,"Female","United States","No","Yes","Yes","Rarely","6-25","No","Yes","Don't know","No","No","Don't know","Don't know","Don't know","Yes","Maybe","Some of them","No","No","No","Don't know","No"
"500","2014-08-29 02:10:57",38,"Male","United States","No","No","No","Sometimes","6-25","No","Yes","No","No","No","No","Yes","Don't know","Maybe","No","Some of them","Yes","Maybe","Maybe","Don't know","No"
"501","2014-08-29 03:02:16",30,"Male","United States","No","Yes","No","Never","26-100","No","No","Don't know","No","No","Don't know","Don't know","Don't know","Yes","Maybe","No","No","No","No","No","No"
"502","2014-08-29 03:02:45",34,"Male","Netherlands","Yes","Yes","Yes","Rarely","1-5","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Yes","Some of them","No","Maybe","Yes","No"
"503","2014-08-29 03:08:25",26,"Male","United States","No","No","Yes","Rarely","26-100","No","Yes","Yes","Not sure","Don't know","Don't know","Don't know","Don't know","No","No","Some of them","Some of them","No","Maybe","No","No"
"504","2014-08-29 05:57:48",26,"Female","United Kingdom","Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","No","No","No","No","Don't know","Very easy","Maybe","No","Some of them","Yes","No","Maybe","Yes","No"
"505","2014-08-29 07:12:43",43,"Male","United States","No","No","No","Sometimes","26-100","Yes","Yes","No","Not sure","No","No","Don't know","Very difficult","Yes","Maybe","No","No","No","Maybe","No","Yes"
"506","2014-08-29 07:28:17",40,"Male","United States","No","Yes","Yes","Rarely","6-25","No","Yes","Don't know","Not sure","No","Don't know","Don't know","Don't know","No","No","Yes","Yes","No","Maybe","Don't know","No"
"507","2014-08-29 07:51:42",49,"Male","United States","No","Yes","No","Never","26-100","No","Yes","Yes","Yes","Yes","Yes","Yes","Don't know","No","No","Yes","Yes","No","No","Yes","No"
"508","2014-08-29 08:46:31",38,"Non-Binary","United States","No","No","No","Never","26-100","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","Maybe","No","Yes"
"509","2014-08-29 08:57:42",40,"Male","United States","No","Yes","Yes","Sometimes","1-5","Yes","Yes","No","No","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","Yes","No","Maybe","No","No"
"510","2014-08-29 09:01:01",28,"Male","United States","No","Yes","Yes","Often","100-500","No","Yes","Don't know","Not sure","No","Don't know","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Yes","Don't know","No"
"511","2014-08-29 09:10:08",23,"Male","United States","No","Yes","No","Sometimes","26-100","No","Yes","Yes","Not sure","Yes","Yes","Yes","Somewhat easy","No","No","No","No","No","Maybe","Don't know","No"
"512","2014-08-29 09:14:45",30,"Female","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Yes","Yes","Don't know","Yes","Very easy","No","No","Some of them","No","No","No","Yes","No"
"513","2014-08-29 09:24:34",39,"Male","United States","No","No","Yes","Rarely","100-500","Yes","Yes","Yes","Yes","No","No","Yes","Very easy","Maybe","No","Some of them","Yes","No","No","Don't know","No"
"514","2014-08-29 09:23:22",31,"Female","United States","No","Yes","No","Never","26-100","No","No","Yes","Not sure","No","Don't know","Don't know","Don't know","Yes","Yes","No","No","No","No","Don't know","No"
"515","2014-08-29 09:29:37",25,"Male","United States","No","Yes","Yes","Often","6-25","Yes","Yes","Yes","Yes","No","Don't know","Yes","Somewhat easy","No","No","Yes","Yes","Maybe","Maybe","Don't know","No"
"516","2014-08-29 09:31:37",42,"Male","United States","No","Yes","Yes","Sometimes","6-25","Yes","Yes","Don't know","No","No","Don't know","Don't know","Don't know","Maybe","No","Some of them","Yes","No","Maybe","Don't know","No"
"517","2014-08-29 09:31:49",34,"Male","United States","No","Yes","Yes","Often","100-500","No","Yes","Yes","Yes","No","No","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","Don't know","No"
"518","2014-08-29 09:33:43",26,"Female","United States","No","No","Yes","Sometimes","26-100","Yes","Yes","Don't know","No","No","Don't know","Don't know","Don't know","Maybe","No","Some of them","No","Maybe","Maybe","Don't know","Yes"
"519","2014-08-29 09:36:46",38,"Non-Binary","United States","No","Yes","Yes","Sometimes","100-500","Yes","No","Yes","Yes","No","Yes","Yes","Very easy","No","No","Yes","Yes","Yes","Yes","Don't know","No"
"520","2014-08-29 09:40:13",34,"Male","United States","No","No","No","Sometimes","100-500","No","Yes","Don't know","No","No","No","Don't know","Don't know","Yes","No","Some of them","No","No","Maybe","Don't know","No"
"521","2014-08-29 09:42:23",39,"Male","United States","No","Yes","Yes","Sometimes","6-25","Yes","Yes","No","Yes","No","No","Yes","Somewhat easy","No","No","Some of them","Yes","Maybe","Yes","Yes","No"
"522","2014-08-29 09:47:30",33,"Female","United States","Yes","No","No","Never","1-5","Yes","Yes","No","Yes","Don't know","Don't know","Yes","Somewhat easy","Maybe","No","No","Some of them","No","No","Yes","No"
"523","2014-08-29 09:51:35",24,"Female","United States","No","Yes","No","Sometimes","26-100","No","No","Yes","Yes","No","Don't know","Don't know","Somewhat difficult","Yes","Maybe","Some of them","Some of them","No","No","No","Yes"
"524","2014-08-29 09:53:38",38,"Female","United States","No","Yes","No","Sometimes","26-100","Yes","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Don't know","No","No","Some of them","Yes","No","No","Don't know","No"
"525","2014-08-29 09:53:50",31,"Male","United States","No","No","No","Sometimes","26-100","No","Yes","Yes","Not sure","Yes","Yes","Yes","Don't know","Yes","Maybe","Some of them","Some of them","No","Maybe","Yes","No"
"526","2014-08-29 09:58:55",46,"Female","United States","No","No","Yes","Often","26-100","No","No","Yes","Yes","Yes","Yes","Don't know","Don't know","Yes","No","Some of them","Some of them","No","No","No","Yes"
"527","2014-08-29 09:59:39",30,"Male","United States","No","Yes","Yes","Sometimes","26-100","Yes","Yes","Yes","No","No","No","Don't know","Don't know","Maybe","No","Some of them","No","No","Maybe","Don't know","No"
"528","2014-08-29 10:03:24",25,"Male","United States","No","No","No","Rarely","26-100","Yes","Yes","Don't know","No","No","No","Don't know","Somewhat easy","Yes","No","Some of them","Some of them","No","Yes","Don't know","Yes"
"529","2014-08-29 10:06:29",30,"Female","United States","No","Yes","Yes","Sometimes","500-1000","No","No","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","No","No","Yes"
"530","2014-08-29 10:12:10",32,"Non-Binary","United States","No","No","No","Never","6-25","No","Yes","Yes","Yes","Yes","Yes","Don't know","Somewhat easy","No","No","Yes","Yes","No","Maybe","Yes","No"
"531","2014-08-29 10:13:43",37,"Male","United States","No","Yes","No","Sometimes","26-100","Yes","Yes","Don't know","No","No","No","Don't know","Somewhat easy","Maybe","No","Some of them","Some of them","No","Maybe","No","No"
"532","2014-08-29 10:16:45",42,"Male","United States","No","Yes","Yes","Sometimes","6-25","Yes","Yes","Don't know","No","No","Don't know","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No"
"533","2014-08-29 10:27:15",25,"Female","United States","No","No","No","Never","26-100","No","Yes","Yes","Yes","Yes","Yes","Don't know","Don't know","Maybe","No","Some of them","Yes","Maybe","No","Yes","No"
"534","2014-08-29 10:30:09",19,"Male","United States","No","No","No","Sometimes","1-5","No","Yes","Don't know","Not sure","No","No","Don't know","Don't know","No","No","Some of them","Yes","Maybe","Maybe","Don't know","No"
"535","2014-08-29 10:32:24",40,"Female","United States","No","Yes","No","Never","100-500","Yes","Yes","Yes","Yes","Yes","No","Don't know","Don't know","Yes","Yes","No","No","No","No","Don't know","No"
"536","2014-08-29 10:38:29",31,"Male","United States","No","Yes","Yes","Rarely","6-25","No","Yes","Don't know","Not sure","Don't know","Don't know","Yes","Don't know","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"537","2014-08-29 10:55:24",40,"Male","United States","No","Yes","No","Sometimes","26-100","Yes","No","Yes","Not sure","Yes","Don't know","Don't know","Don't know","Yes","Maybe","Some of them","Some of them","No","Maybe","No","No"
"538","2014-08-29 10:59:57",31,"Female","United States","No","Yes","Yes","Often","26-100","No","Yes","No","No","No","No","No","Very difficult","Yes","No","No","No","No","Yes","No","Yes"
"539","2014-08-29 11:01:41",36,"Male","United States","No","No","No","Never","100-500","No","No","Don't know","No","No","Don't know","Don't know","Don't know","Yes","Maybe","No","No","No","Maybe","Don't know","Yes"
"540","2014-08-29 11:04:19",26,"Male","Australia","No","Yes","Yes","Sometimes","26-100","Yes","Yes","No","No","No","No","Yes","Don't know","No","No","Yes","Yes","No","Maybe","Yes","No"
"541","2014-08-29 11:11:00",34,"Female","United States","No","No","No","Sometimes","1-5","No","Yes","No","Not sure","No","No","Don't know","Very easy","No","No","Some of them","Yes","No","Maybe","Yes","No"
"542","2014-08-29 11:19:46",28,"Female","United States","No","Yes","Yes","Sometimes","26-100","Yes","Yes","Don't know","No","No","No","Don't know","Somewhat easy","Yes","No","Some of them","Some of them","No","Maybe","No","No"
"543","2014-08-29 11:20:28",40,"Male","United States","No","Yes","Yes","Sometimes","26-100","Yes","Yes","Yes","Yes","No","Yes","Don't know","Don't know","Yes","No","No","No","No","Maybe","Don't know","No"
"544","2014-08-29 11:20:52",26,"Male","United States","No","No","Yes","Sometimes","6-25","No","Yes","Yes","Yes","No","No","Yes","Don't know","Maybe","No","Some of them","No","No","Maybe","Don't know","No"
